ACCESSION_NUMBER,HOLDING_ID,ISSUER_NAME,ISSUER_LEI,ISSUER_TITLE,ISSUER_CUSIP,BALANCE,UNIT,OTHER_UNIT_DESC,CURRENCY_CODE,CURRENCY_VALUE,EXCHANGE_RATE,PERCENTAGE,PAYOFF_PROFILE,ASSET_CAT,OTHER_ASSET,ISSUER_TYPE,OTHER_ISSUER,INVESTMENT_COUNTRY,IS_RESTRICTED_SECURITY,FAIR_VALUE_LEVEL,DERIVATIVE_CAT
0001752724-25-204874,152747593,Bureau Veritas SA,969500TPU5T3HA5D1F11,Bureau Veritas S.A.,F96888114,252569,NS,,EUR,8620760.67,.848932,0.040369555322,Long,EC,,CORP,,FR,N,2,
0001752724-25-204874,152745544,PUBLIC FIN AUTH WI REVENUE,5493004S6D3NA627K012,Public Finance Authority,74442PXM2,1735000,PA,,USD,1681243.97,,0.007872979433,Long,DBT,,MUN,,US,Y,2,
0001752724-25-204874,152746936,Government National Mortgage A,549300M8ZYFG0OCMTT87,Ginnie Mae II Pool,36179XDD5,6248526.34,PA,,USD,5838513.73,,0.027340766325,Long,ABS-MBS,,USGSE,,US,N,2,
0001752724-25-204874,152746986,SYSCO CORPORATION,5RGWIFLMGH3YS7KWI652,SYSCO Corp,871829BK2,13598000,PA,,USD,12438025.87,,0.058245158714,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152745096,SIG Group AG,5493004Z6P7TSVB1L042,SIG Group AG.,H76406117,133477,NS,,CHF,2468929.51,.79345,0.011561576786,Long,EC,,CORP,,CH,N,2,
0001752724-25-204874,152747566,Hudson Yards,,Hudson Yards Mortgage Trust,44421GAA1,7000000,PA,,USD,6577526.9,,0.030801439251,Long,ABS-MBS,,CORP,,US,Y,2,
0001752724-25-204874,152746923,Western Digital Corp,549300QQXOOYEF89IC56,Western Digital Corp,958102105,215207,NS,,USD,13771095.93,,0.064487698972,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152747887,Covivio SA/France,969500P8M3W2XX376054,Fonciere Des Regions,F2R22T119,67396,NS,,EUR,4273183.72,.848932,0.020010592242,Long,EC,,CORP,,FR,N,2,
0001752724-25-204874,152746610,Cummins Inc,ZUNI8PYC725B6H8JU438,"Cummins, Inc",231021106,3787,NS,,USD,1240242.5,,0.005807844589,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152747718,OBX 2022-J2 Trust,,OBX Trust,67115QBH5,1255426,PA,,USD,1066174.8,,0.004992715169,Long,ABS-CBDO,,USGSE,,US,Y,2,
0001752724-25-204874,152745661,VISA INC,549300JZ4OKEHW3DPJ59,"Visa, Inc",92826CAN2,17000000,PA,,USD,14501546.55,,0.067908274933,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152747835,Fannie Mae - CAS,,Connecticut Avenue Securities Trust,207932AB0,25804000,PA,,USD,27245945.58,,0.127588127024,Long,ABS-CBDO,,USGSE,,US,Y,2,
0001752724-25-204874,152745414,International Paper Co,824LMFJDH41EY779Q875,International Paper Co,460146103,607518,NS,,USD,28450067.94,,0.133226827145,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152745549,GS Mortgage-Backed Securities,,GS Mortgage-Backed Securities Trust,36262CBL3,2404370.2,PA,,USD,1933225.68,,0.009052966904,Long,ABS-CBDO,,CORP,,US,Y,2,
0001752724-25-204874,152747799,Barclays Commercial Mortgage S,,BBCMS Trust,05547HAL5,2750000,PA,,USD,2613813.13,,0.012240042125,Long,ABS-MBS,,CORP,,US,Y,2,
0001752724-25-204874,152745030,Private Export Funding Corp,CYQE6SAYPFKNQJ6FMH60,Private Export Funding Corp,742651EB4,14050000,PA,,USD,14227975.71,,0.06662718924,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152746028,INTER-AMERICAN DEVEL BK,VKU1UKDS9E7LYLMACP54,Inter-American Development Bank,4581X0DX3,4868000,PA,,USD,4499782.09,,0.021071713851,Long,DBT,,NUSS,,,N,2,
0001752724-25-204874,152746648,JP Morgan Mortgage Trust,,JP Morgan Mortgage Trust,465976AH1,32942495.6,PA,,USD,318689,,0.001492366359,Long,ABS-CBDO,,CORP,,US,Y,2,
0001752724-25-204874,152746736,THE NHP FOUNDATION,,NHP Foundation,62925MAB9,4850000,PA,,USD,5193040.5,,0.024318125022,Long,DBT,,MUN,,US,N,2,
0001752724-25-204874,152747758,Evonik Industries AG,41GUOJQTALQHLF39XJ34,Evonik Industries AG.,D2R90Y117,309382,NS,,EUR,6391392.93,.848932,0.029929805542,Long,EC,,CORP,,DE,N,2,
0001752724-25-204874,152745018,Fannie Mae,B1V7KEBTPIMZEU4LTD58,Fannie Mae REMICS,3136AGEJ7,1162430.94,PA,,USD,121321.87,,0.000568129673,Long,ABS-CBDO,,USGSE,,US,N,2,
0001752724-25-204874,152746150,Government National Mortgage A,549300M8ZYFG0OCMTT87,Ginnie Mae II Pool,36179W2W7,19944801.71,PA,,USD,18196448.17,,0.085210870501,Long,ABS-MBS,,USGSE,,US,N,2,
0001752724-25-204874,152745920,Hewlett Packard Enterprise Co,549300BX44RGX6ANDV88,Hewlett Packard Enterprise Co,42824C109,3603273,NS,,USD,73686932.85,,0.345063368086,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152745191,AMERICAN MUNI PWR-OHIO INC OH,EARKGGZJJEMVD66XQ486,"American Municipal Power, Inc",02765UEQ3,9835000,PA,,USD,10120257.29,,0.047391442842,Long,DBT,,MUN,,US,N,2,
0001752724-25-204874,152746172,DUKE ENERGY FLORIDA LLC,7MOHLM3DKE63RX2ZCN83,Duke Energy Florida LLC,26444HAH4,10000000,PA,,USD,9285809.2,,0.043483864425,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152747495,UNIV OF CINCINNATI OH RECPTS,549300E0RD3ICJ858L23,University of Cincinnati,914119ZZ8,1000000,PA,,USD,999969.1,,0.004682685142,Long,DBT,,MUN,,US,N,2,
0001752724-25-204874,152747653,ING Groep NV,549300NYKK9MWM7GGW15,ING Groep NV,456837BS1,12500000,PA,,USD,12724747.88,,0.059587829099,Long,DBT,,CORP,,NL,N,2,
0001752724-25-204874,152747267,MASSACHUSETTS ST CLEAN ENERGYC,,Massachusetts Clean Energy Cooperative Corp,575625BD9,3000000,PA,,USD,2630478.3,,0.01231808228,Long,DBT,,MUN,,US,N,2,
0001752724-25-204874,152745484,Caterpillar Inc,WRJR7GS4GTRECRRTVX92,"Caterpillar, Inc",149123101,263763,NS,,USD,102395434.23,,0.479500395056,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152746931,Dow Chemical Co/The,ZQUIP1CSZO8LXRBSOU78,Dow Chemical Co,260543DJ9,9000000,PA,,USD,8996311.17,,0.042128194411,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152745581,Marsh & McLennan Cos Inc,549300XMP3KDCKJXIU47,"Marsh & McLennan Cos, Inc",571748102,337169,NS,,USD,73718630.16,,0.345211801195,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152745202,JOHNSON CONTROLS/TYCO FI,,Johnson Controls International plc,47837RAA8,2000000,PA,,USD,1755478.54,,0.008220607293,Long,DBT,,CORP,,IE,N,2,
0001752724-25-204874,152746229,City & County of San Francisco CA,549300RA28ZEFOB6M782,City & County of San Francisco CA,79773KRM8,4910000,PA,,USD,4705556.44,,0.022035320118,Long,DBT,,MUN,,US,N,2,
0001752724-25-204874,152747594,XPLR Infrastructure Operating Partners LP,549300KJEC5IUVJWR786,NextEra Energy Operating Partners LP,65342QAM4,3829000,PA,,USD,3925230.7,,0.018381187457,Long,DBT,,CORP,,US,Y,2,
0001752724-25-204874,152745506,Mizuho Financial Group Inc,353800CI5L6DDAN5XZ33,"Mizuho Financial Group, Inc",J4599L102,895421,NS,,JPY,24856819.76,144.005,0.116400257339,Long,EC,,CORP,,JP,N,2,
0001752724-25-204874,152747904,New York Mortgage Trust,,New York Mortgage Trust,649603AG2,20515.3,PA,,USD,20417.69,,9.5612568e-05,Long,ABS-CBDO,,CORP,,US,N,2,
0001752724-25-204874,152745094,Deere & Co,PWFTNG3EI0Y73OXWDH08,Deere & Co,244199BL8,7500000,PA,,USD,7812777.98,,0.03658590987,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152745139,NATURE CONSERVANCY (THE),549300GJ1IZME7V1JJ28,Nature Conservancy,63902HAT6,1720000,PA,,USD,1696222.12,,0.007943119561,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152745280,WELLS FARGO & COMPANY,PBLD0EJDB5FWOLXP3B76,Wells Fargo & Co,95000U3C5,10450000,PA,,USD,10447781.36,,0.048925182331,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152745710,Freddie Mac,S6XOOCT0IEG5ABCC6L87,Freddie Mac Gold Pool,3132HDAX9,202824.48,PA,,USD,196352.46,,0.000919485159,Long,ABS-MBS,,MUN,,US,N,2,
0001752724-25-204874,152745433,GoodLeap Sustainable Home Impr,,GoodLeap Sustainable Home Solutions Trust,382371AA0,2733836.92,PA,,USD,2140855.39,,0.010025261506,Long,ABS-O,,CORP,,US,Y,2,
0001752724-25-204874,152745986,The Campbell's Company,5493007JDSMX8Z5Z1902,Campbell Soup Co,134429109,3095,NS,,USD,94861.75,,0.000444221433,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152745523,Toyota Motor Corp,5493006W3QUS5LMH6R84,Toyota Motor Corp,892331AU3,2025000,PA,,USD,2033286.4,,0.00952153423,Long,DBT,,CORP,,JP,N,2,
0001752724-25-204874,152745003,Government National Mortgage A,549300M8ZYFG0OCMTT87,Ginnie Mae II Pool,36179XDE3,14533951.8,PA,,USD,14028948.28,,0.065695177651,Long,ABS-MBS,,USGSE,,US,N,2,
0001752724-25-204874,152745154,Natixis Commercial Mortgage Se,,Natixis Commercial Mortgage Securities Trust,63875FAL0,9800000,PA,,USD,7104387.5,,0.033268637791,Long,ABS-MBS,,CORP,,US,Y,2,
0001752724-25-204874,152745629,Kinder Morgan Inc,549300WR7IX8XE0TBO16,"Kinder Morgan, Inc",49456BBC4,2950000,PA,,USD,3057924.48,,0.014319740008,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152747544,MetLife Inc,C4BXATY60WC6XEOZDX54,"MetLife, Inc",59156RCQ9,5400000,PA,,USD,5546485.8,,0.02597324922,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152745210,San Francisco City & County Public Utilities Commission Wastewater Revenue,,San Francisco City & County Public Utilities Commission Wastewater Revenue,79768HJN9,10045000,PA,,USD,10189066.39,,0.047713664149,Long,DBT,,MUN,,US,N,2,
0001752724-25-204874,152745395,AIR CANADA 2017-1A PTT,,Air Canada Pass Through Trust,00908PAB3,2043633.6,PA,,USD,1909819.74,,0.00894336087,Long,DBT,,CORP,,CA,Y,2,
0001752724-25-204874,152745396,Sumitomo Metal Mining Co Ltd,353800CF81IXL9974H84,Sumitomo Metal Mining Co Ltd,J77712180,301200,NS,,JPY,7423066.42,144.005,0.034760956947,Long,EC,,CORP,,JP,N,2,
0001752724-25-204874,152745981,COOPERATIEVE RABOBANK UA,DG3RU1DBUFHT4ZF9WN62,Cooperatieve Rabobank UA,74977RDK7,797000,PA,,USD,779521.34,,0.003650365793,Long,DBT,,CORP,,NL,Y,2,
0001752724-25-204874,152745428,PENNSYLVANIA ST ECON DEV FINGA,,Pennsylvania Economic Development Financing Authority,708686EL0,6925000,PA,,USD,692.5,,3.242859e-06,Long,DBT,,MUN,,US,Y,3,
0001752724-25-204874,152745620,Government National Mortgage A,549300M8ZYFG0OCMTT87,Ginnie Mae II Pool,36179XNC6,26974296,PA,,USD,24622290.33,,0.115301995925,Long,ABS-MBS,,USGSE,,US,N,2,
0001752724-25-204874,152747849,COMM Mortgage Trust,,Commercial Mortgage Pass Through Certificates,12659DAJ9,4000000,PA,,USD,3697012,,0.017312478118,Long,ABS-MBS,,CORP,,US,Y,2,
0001752724-25-204874,152745818,Air Lease Corp,5493004NW4M4P8TMMK63,Air Lease Corp,00914AAV4,10625000,PA,,USD,10851359.99,,0.050815072383,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152745161,NEW YORK ST TRANSPRTN DEV CORP,,New York Transportation Development Corp,650116CE4,17500000,PA,,USD,17574971.75,,0.082300602176,Long,DBT,,MUN,,US,N,2,
0001752724-25-204874,152746065,HENRY CNTY AL WTR AUTH WTR REV,,Henry County Water Authority,42633QEY1,850000,PA,,USD,572855.89,,0.002682586656,Long,DBT,,MUN,,US,N,2,
0001752724-25-204874,152745924,COMMUNITY PRESERVATION C,254900CWS66ZXCS6P481,Community Preservation Corp,20402CAA3,11645000,PA,,USD,10707490.98,,0.050141358289,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152746882,Frontier Issuer LLC,,Frontier Issuer LLC,35910EAB0,5750000,PA,,USD,5934920.58,,0.027792223199,Long,ABS-O,,CORP,,US,Y,2,
0001752724-25-204874,152745788,J Sainsbury PLC,213800VGZAAJIKJ9Y484,J Sainsbury plc,G77732173,1961637,NS,,GBP,7807038.89,.728518,0.036559034688,Long,EC,,CORP,,GB,N,2,
0001752724-25-204874,152746022,Freddie Mac Multiclass Certifi,S6XOOCT0IEG5ABCC6L87,Freddie Mac Multiclass Certificates Series,3137H74G5,7324000,PA,,USD,6566502.85,,0.0307498155,Long,ABS-MBS,,USGSE,,US,N,2,
0001752724-25-204874,152746064,Fortive Corp,549300MU9YQJYHDQEF63,Fortive Corp,34959J108,1880,NS,,USD,98004.4,,0.000458937928,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152745219,Graco Inc,4T5VJ4S81BRT6Q7GGT78,"Graco, Inc",384109104,2855,NS,,USD,245444.35,,0.001149374126,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152746815,BOC Hong Kong Holdings Ltd,254900JB98W77JDJMW15,BOC Hong Kong Holdings Ltd,Y0920U103,3201757,NS,,HKD,13938024.25,7.84995,0.06526939589,Long,EC,,CORP,,HK,N,2,
0001752724-25-204874,152745454,Wilmar International Ltd,549300H2EAI4YRLWBB20,Wilmar International Ltd,Y9586L109,2246314,NS,,SGD,5070555.21,1.2715,0.02374454725,Long,EC,,CORP,,SG,N,2,
0001752724-25-204874,152745488,Wolters Kluwer NV,724500TEM53I0U077B74,Wolters Kluwer NV,N9643A197,82167,NS,,EUR,13741459.96,.848932,0.064348918767,Long,EC,,CORP,,NL,N,2,
0001752724-25-204874,152747933,TEXAS ST WTR DEV BRD,,Texas Water Development Board,882854VN9,4170000,PA,,USD,3776360.34,,0.017684052892,Long,DBT,,MUN,,US,N,2,
0001752724-25-204874,152746330,Sequoia Mortgage Trust,,Sequoia Mortgage Trust,81748WAU0,2552320.79,PA,,USD,2069655.49,,0.00969184449,Long,ABS-CBDO,,CORP,,US,Y,2,
0001752724-25-204874,152746847,Nitto Denko Corp,3538009GX5P09USH2J25,Nitto Denko Corp,J58472119,709200,NS,,JPY,13695694,144.005,0.064134604564,Long,EC,,CORP,,JP,N,2,
0001752724-25-204874,152746926,Mitsui Fudosan Co Ltd,353800ND4ZKNZDYKMF33,Mitsui Fudosan Co Ltd,J4509L101,1535251,NS,,JPY,14862887.91,144.005,0.069600375037,Long,EC,,CORP,,JP,N,2,
0001752724-25-204874,152745190,STARBUCKS CORP,OQSJ1DU9TAOC51A47K68,Starbucks Corp,855244AK5,8400000,PA,,USD,8242030.52,,0.038596026474,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152745503,SAN FRANCISCO CITY & CNTY CA C,,City & County of San Francisco CA Community Facilities District No 2014-1,79772EDZ9,350000,PA,,USD,300135.54,,0.001405483663,Long,DBT,,MUN,,US,N,2,
0001752724-25-204874,152747166,Eurazeo SE,969500C656AA39O94N60,Eurazeo,F3296A108,50597,NS,,EUR,3617318.12,.848932,0.016939285238,Long,EC,,CORP,,FR,N,2,
0001752724-25-204874,152747722,FREDDIE MAC,S6XOOCT0IEG5ABCC6L87,Federal Home Loan Mortgage Corp,3134GWQH2,25000000,PA,,USD,18640983.25,,0.087292552639,Long,DBT,,USGSE,,US,N,2,
0001752724-25-204874,152747184,CPT MORTGAGE TRUST,,Century Plaza Towers,12654YAA7,14270000,PA,,USD,13026736.24,,0.061001989203,Long,ABS-MBS,,CORP,,US,Y,2,
0001752724-25-204874,152747620,Suncorp Group Ltd,549300BVOKRTHDIWVT46,Suncorp-Metway Ltd,Q88040110,970950,NS,,AUD,13837629.65,1.51941,0.064799265062,Long,EC,,CORP,,AU,N,2,
0001752724-25-204874,152747708,Barry Callebaut AG,213800Y5RWKLDPUTT265,Barry Callebaut AG.,H05072105,2702,NS,,CHF,2953471.41,.79345,0.013830604055,Long,EC,,CORP,,CH,N,2,
0001752724-25-204874,152745472,New York State Electric & Gas Corp,549300GEC6J0YHUXA160,New York State Electric & Gas Corp,649840CV5,2000000,PA,,USD,2098350.68,,0.009826219182,Long,DBT,,CORP,,US,Y,2,
0001752724-25-204874,152745061,Connecticut Avenue Securities Trust 2023-R06,,Connecticut Avenue Securities Trust,20754EAB1,4574000,PA,,USD,4727075.31,,0.022136089325,Long,ABS-CBDO,,USGSE,,US,Y,2,
0001752724-25-204874,152745206,PEPSICO INC,FJSUNZKFNQ5YPJ5OT455,"PepsiCo, Inc",713448FM5,10000000,PA,,USD,9664938.6,,0.045259262893,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152747514,New Hampshire Business Finance Authority,,New Hampshire Business Finance Authority,63607YCG3,2740000,PA,,USD,2646849.32,,0.012394744981,Long,DBT,,MUN,,US,N,2,
0001752724-25-204874,152747842,CSAIL Commercial Mortgage Trus,,CSAIL Commercial Mortgage Trust,12595BAX9,6650000,PA,,USD,6300591.71,,0.029504598879,Long,ABS-MBS,,CORP,,US,Y,2,
0001752724-25-204874,152746429,Government National Mortgage A,549300M8ZYFG0OCMTT87,Government National Mortgage Association,38378USA6,6411203.63,PA,,USD,5727329.51,,0.026820109542,Long,ABS-CBDO,,USGSE,,US,N,2,
0001752724-25-204874,152745622,SALVATION ARMY,549300UQ1LCLSQQ6V491,Salvation Army,79585TAS2,20000000,PA,,USD,17319787,,0.081105615413,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152746098,Siemens AG,W38RGI023J3WT1HWRP32,Siemens AG.,D69671218,195582,NS,,EUR,50236867.78,.848932,0.235250703588,Long,EC,,CORP,,DE,N,2,
0001752724-25-204874,152746415,CAISSE D'AMORT DETTE SOC,969500P04DQJS4BPM574,Caisse d'Amortissement de la Dette Sociale,12802D2H8,5000000,PA,,USD,4391386.65,,0.02056411645,Long,DBT,,CORP,,FR,N,2,
0001752724-25-204874,152746752,NATURE CONSERVANCY (THE),549300GJ1IZME7V1JJ28,Nature Conservancy,63902HAW9,3000000,PA,,USD,2832905.49,,0.013266014367,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152745612,Keurig Dr Pepper Inc,DYTQ8KRTKO7Y2BVU5K74,"Keurig Dr Pepper, Inc",49271V100,2155,NS,,USD,71244.3,,0.000333624934,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152745673,NVR Inc,529900RWXR4JI3JYTV70,"NVR, Inc",62944T105,10,NS,,USD,73856.6,,0.00034585789,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152745171,Mosaic Solar Loans LLC,,Mosaic Solar Loan Trust,61946TAA3,2499173.98,PA,,USD,2034343.36,,0.009526483794,Long,ABS-O,,CORP,,US,Y,2,
0001752724-25-204874,152746285,Bouygues SA,969500MOCLNQFNZN0D63,Bouygues S.A.,F11487125,225822,NS,,EUR,10212734.59,.848932,0.047824498302,Long,EC,,CORP,,FR,N,2,
0001752724-25-204874,152745616,United States Treasury Note/Bond,254900HROIFWPRGM1V77,United States Treasury Note,912810UG1,158477000,PA,,USD,154267454.69,,0.72240824041,Long,DBT,,UST,,US,N,2,
0001752724-25-204874,152747456,SUNNOVA ENERGY CORP,549300TH3GCD8YQUDR46,Sunnova Energy Corp,86745GAF0,3690000,PA,,USD,73800,,0.000345592842,Long,DBT,,CORP,,US,Y,2,
0001752724-25-204874,152746483,Sequoia Mortgage Trust,,Sequoia Mortgage Trust,81743AAU3,147811.63,PA,,USD,132795.95,,0.000621860837,Long,ABS-CBDO,,CORP,,US,Y,2,
0001752724-25-204874,152746805,Fannie Mae - CAS,,Connecticut Avenue Securities Trust,20754MCB1,19159000,PA,,USD,20441396.17,,0.095723579988,Long,ABS-CBDO,,CORP,,US,Y,2,
0001752724-25-204874,152747740,JP Morgan Mortgage Trust,,JP Morgan Mortgage Trust,465978CU6,339258.59,PA,,USD,328075.27,,0.001536320664,Long,ABS-CBDO,,USGSE,,US,Y,2,
0001752724-25-204874,152746686,Government National Mortgage Association,549300M8ZYFG0OCMTT87,Government National Mortgage Association,38384CSJ9,2689578.97,PA,,USD,3181731.31,,0.014899506326,Long,ABS-CBDO,,USGSE,,US,N,2,
0001752724-25-204874,152745532,Government National Mortgage A,549300M8ZYFG0OCMTT87,Government National Mortgage Association,38383UW55,4706242.96,PA,,USD,4178251.44,,0.019566040528,Long,ABS-CBDO,,USGSE,,US,N,2,
0001752724-25-204874,152747694,PROVINCE OF QUEBEC,549300WN65YFEQH74Y36,Province of Quebec Canada,748148QR7,5000000,PA,,USD,5672536.85,,0.026563524838,Long,DBT,,NUSS,,CA,N,2,
0001752724-25-204874,152745931,DUKE ENERGY CAROLINAS,MWIUSDMN17TCR56VW396,Duke Energy Carolinas LLC,26442CBG8,3688000,PA,,USD,3308432.07,,0.015492824426,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152747221,Alfa Laval AB,549300UCKT2UK88AG251,Alfa Laval AB,W04008152,234818,NS,,SEK,9890204.85,9.4609,0.046314146411,Long,EC,,CORP,,SE,N,2,
0001752724-25-204874,152746560,Sandvik AB,5299008ZUAXN43LVZF54,Sandvik AB,W74857165,683899,NS,,SEK,15703923.86,9.4609,0.073538803281,Long,EC,,CORP,,SE,N,2,
0001752724-25-204874,152745777,Fannie Mae,B1V7KEBTPIMZEU4LTD58,Fannie Mae REMICS,3136BNB62,2599138.3,PA,,USD,2230223.89,,0.010443758985,Long,ABS-CBDO,,USGSE,,US,N,2,
0001752724-25-204874,152746854,Government National Mortgage A,549300M8ZYFG0OCMTT87,Ginnie Mae I Pool,3617A4PJ1,5504188,PA,,USD,5321774.26,,0.024920963315,Long,ABS-O,,USGSE,,US,N,2,
0001752724-25-204874,152747130,PIEDMONT NATURAL GAS CO,VXB4M3BDPKF3I2AZ3G89,"Piedmont Natural Gas Co, Inc",720186AM7,7113000,PA,,USD,4742091.57,,0.022206407915,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152745652,Ferguson Enterprises Inc,2138003JYQMRP3SLX189,"Ferguson Enterprises, Inc",31488V107,576,NS,,USD,125424,,0.00058733925,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152745857,Freddie Mac,S6XOOCT0IEG5ABCC6L87,Freddie Mac Gold Pool,31292HYA6,67168.36,PA,,USD,67110.92,,0.000314269018,Long,ABS-MBS,,MUN,,US,N,2,
0001752724-25-204874,152745955,Prosus NV,635400Z5LQ5F9OLVT688,Prosus NV,N7163R103,464314,NS,,EUR,26051026.74,.848932,0.121992525422,Long,EC,,CORP,,NL,N,2,
0001752724-25-204874,152746203,LEG Immobilien SE,391200SO40AKONBO0Z96,LEG Immobilien SE,D4960A103,68840,NS,,EUR,6127554.6,.848932,0.028694295536,Long,EC,,CORP,,DE,N,2,
0001752724-25-204874,152745350,Hormel Foods Corp,MSD54751OJP1FS2ND863,Hormel Foods Corp,440452100,5201,NS,,USD,157330.25,,0.000736750789,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152746262,General Mills Inc,2TGYMUGI08PO8X8L6150,"General Mills, Inc",370334104,5927,NS,,USD,307077.87,,0.001437993413,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152745515,Fast Retailing Co Ltd,353800ZCXKHDPY0N5218,Fast Retailing Co Ltd,J1346E100,65700,NS,,JPY,22526157.39,144.005,0.105486162042,Long,EC,,CORP,,JP,N,2,
0001752724-25-204874,152745151,Maryland Economic Development Corp,549300JJ16DDBSZWSN94,Maryland Economic Development Corp,574205HW3,3925000,PA,,USD,3897231.8,,0.018250073372,Long,DBT,,MUN,,US,N,2,
0001752724-25-204874,152745178,Asian Infrastructure Investment Bank/The,25490065OSV2524LCR32,Asian Infrastructure Investment Bank,04522KAM8,6400000,PA,,USD,6412678.46,,0.030029482057,Long,DBT,,NUSS,,,N,2,
0001752724-25-204874,152745196,JP Morgan Mortgage Trust,,JP Morgan Mortgage Trust,46649CAN3,220516.63,PA,,USD,197338.63,,0.000924103225,Long,ABS-CBDO,,CORP,,US,Y,2,
0001752724-25-204874,152747612,Hudson Yards,,Hudson Yards Mortgage Trust,44421LAE2,5000000,PA,,USD,4873951.5,,0.02282388553,Long,ABS-MBS,,CORP,,US,Y,2,
0001752724-25-204874,152747117,Flagstar Mortgage Trust,,Flagstar Mortgage Trust,33852FAW6,3905006.51,PA,,USD,3166536.98,,0.014828353864,Long,ABS-CBDO,,CORP,,US,Y,2,
0001752724-25-204874,152747880,IDEX Corp,549300U5Y5EL6PHYLF13,IDEX Corp,45167R104,386,NS,,USD,67770.02,,0.000317355472,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152745997,Starwood Property Trust Inc,BUGSFQZERKRBFWIG5267,"Starwood Property Trust, Inc",85571BBB0,2800000,PA,,USD,2945097.09,,0.013791388539,Long,DBT,,CORP,,US,Y,2,
0001752724-25-204874,152746761,Boliden AB,21380059QU7IM1ONDJ56,Boliden AB,W17218210,346091,NS,,SEK,10815156.27,9.4609,0.050645536522,Long,EC,,CORP,,SE,N,2,
0001752724-25-204874,152745540,McKesson Corp,549300WZWOM80UCFSF54,McKesson Corp,581557BY0,11175000,PA,,USD,11351799.23,,0.05315854419,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152745475,Pinterest Inc,,"Pinterest, Inc",72352L106,17331,NS,,USD,621489.66,,0.002910330326,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152747831,Fannie Mae,B1V7KEBTPIMZEU4LTD58,Fannie Mae Pool,31418EDE7,23277551.75,PA,,USD,20996354.24,,0.098322354199,Long,ABS-MBS,,USGSE,,US,N,2,
0001752724-25-204874,152746207,United States Treasury Bill,254900HROIFWPRGM1V77,United States Treasury Bill,912797QA8,5000000,PA,,USD,4991925.7,,0.023376338635,Long,STIV,,UST,,US,N,2,
0001752724-25-204874,152745404,Genuine Parts Co,549300D46DQVEU651W04,Genuine Parts Co,372460105,679,NS,,USD,82369.49,,0.000385722305,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152747872,Verus Securitization Trust,,Verus Securitization Trust (Step Bond),92538CAC5,255468.27,PA,,USD,247209.77,,0.001157641288,Long,ABS-CBDO,,CORP,,US,Y,2,
0001752724-25-204874,152745421,Allianz SE,529900K9B0N5BT694847,Allianz AG.,D03080112,104143,NS,,EUR,42264708.15,.848932,0.197918436571,Long,EC,,CORP,,DE,N,2,
0001752724-25-204874,152745706,Croda International PLC,2138004WCNBFJEEOXV26,Croda International plc,G25536155,66361,NS,,GBP,2664261.19,.728518,0.012476281806,Long,EC,,CORP,,GB,N,2,
0001752724-25-204874,152745409,CHENIERE ENERGY PARTNERS,5493005UEC8AZ34LDV29,Cheniere Energy Partners LP,16411QAK7,13500000,PA,,USD,12846353.76,,0.060157288743,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152747931,Freddie Mac,S6XOOCT0IEG5ABCC6L87,Freddie Mac Gold Pool,3132XCR31,637458.37,PA,,USD,588762.68,,0.002757075447,Long,ABS-MBS,,MUN,,US,N,2,
